urban_area,County_name,Tract,Low_Response_Score,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
"San Antonio, TX",Bexar County,121112,23,37.3,8.4,11.0,5.7
"San Antonio, TX",Bexar County,110600,31,82.5,19.7,53.8,12.7
"San Antonio, TX",Bexar County,110700,28,86.4,13.9,27.5,7.5
"San Antonio, TX",Bexar County,110500,36.1,92.5,7.5,72.1,9.8
"San Antonio, TX",Bexar County,121108,20.7,30.0,5.6,13.4,5.6
"San Antonio, TX",Bexar County,120100,27.6,18.6,3.4,7.3,4.3
"San Antonio, TX",Bexar County,120300,17.6,22.3,4.3,9.0,4.3
"San Antonio, TX",Bexar County,121402,25.7,62.0,6.3,14.5,7.1
"San Antonio, TX",Bexar County,121403,27.2,39.8,7.4,25.2,6.0
"San Antonio, TX",Bexar County,121116,21.4,31.6,6.9,18.0,9.6
"San Antonio, TX",Bexar County,121117,22.3,32.8,4.4,6.4,3.0
"San Antonio, TX",Bexar County,121300,18.1,33.4,5.0,8.3,4.1
"San Antonio, TX",Bexar County,141300,26.3,66.9,5.2,11.1,3.1
"San Antonio, TX",Bexar County,181303,33.2,36.5,6.0,49.2,12.6
"San Antonio, TX",Bexar County,182103,17.4,33.4,7.5,1.9,1.5
"San Antonio, TX",Bexar County,130900,30.2,51.7,9.9,30.8,7.5
"San Antonio, TX",Bexar County,181602,29,81.5,4.5,25.1,8.7
"San Antonio, TX",Bexar County,160200,26.3,95.4,5.0,20.3,7.5
"San Antonio, TX",Bexar County,130200,31.5,78.8,12.7,46.3,14.3
"San Antonio, TX",Bexar County,190902,22.8,65.7,8.1,12.6,6.7
"San Antonio, TX",Bexar County,182101,11.5,23.5,3.7,2.6,1.7
"San Antonio, TX",Bexar County,980002,8.1,100.0,100.0,0.0,65.0
"San Antonio, TX",Bexar County,111000,29.5,78.4,9.2,32.2,9.8
"San Antonio, TX",Bexar County,980001,10.5,,,,
"San Antonio, TX",Bexar County,181503,26.8,43.0,5.9,19.4,6.8
"San Antonio, TX",Bexar County,121505,21,35.0,6.9,8.0,3.7
"San Antonio, TX",Bexar County,121118,22.8,33.4,7.1,4.5,3.0
"San Antonio, TX",Bexar County,120400,15,18.6,6.3,6.2,4.8
"San Antonio, TX",Bexar County,120501,25.8,53.5,9.2,17.2,5.4
"San Antonio, TX",Bexar County,140400,25.9,91.0,4.8,22.5,9.3
"San Antonio, TX",Bexar County,152000,35,80.1,11.7,30.3,15.0
"San Antonio, TX",Bexar County,151400,27.8,91.4,2.3,34.6,10.2
"San Antonio, TX",Bexar County,131601,24,34.8,8.2,23.4,13.8
"San Antonio, TX",Bexar County,160702,31,92.6,5.2,34.8,8.0
"San Antonio, TX",Bexar County,121506,23.1,51.5,7.2,17.0,7.2
"San Antonio, TX",Bexar County,161200,32.4,85.5,6.4,33.0,10.2
"San Antonio, TX",Bexar County,162001,26,75.5,8.2,26.7,8.3
"San Antonio, TX",Bexar County,171100,29.3,91.4,4.8,34.2,9.2
"San Antonio, TX",Bexar County,171801,27.1,83.7,6.7,25.8,7.5
"San Antonio, TX",Bexar County,182102,15.5,29.5,4.1,3.7,2.4
"San Antonio, TX",Bexar County,191804,13.3,25.0,3.2,0.9,0.9
"San Antonio, TX",Bexar County,151900,30.6,94.2,4.4,23.1,9.1
"San Antonio, TX",Bexar County,151500,26.4,89.3,5.8,25.5,11.5
"San Antonio, TX",Bexar County,121205,28.7,57.6,7.2,35.9,8.3
"San Antonio, TX",Bexar County,121804,25.8,49.4,10.3,20.4,7.1
"San Antonio, TX",Bexar County,141900,21.1,37.7,8.1,5.5,3.0
"San Antonio, TX",Bexar County,140600,27,90.0,4.5,29.9,7.8
"San Antonio, TX",Bexar County,180202,26.5,74.3,6.9,21.8,9.4
"San Antonio, TX",Bexar County,120502,27.1,61.7,7.3,28.5,7.8
"San Antonio, TX",Bexar County,120600,24.9,30.6,5.2,13.0,5.0
"San Antonio, TX",Bexar County,121203,25.8,61.9,8.5,22.4,6.7
"San Antonio, TX",Bexar County,121204,28.1,37.6,6.4,15.9,6.0
"San Antonio, TX",Bexar County,121206,20.5,56.2,7.0,8.7,3.8
"San Antonio, TX",Bexar County,121115,16.6,30.9,5.4,5.2,3.6
"San Antonio, TX",Bexar County,161504,27.8,87.5,7.1,21.3,7.1
"San Antonio, TX",Bexar County,171602,32.9,86.8,6.7,28.1,8.5
"San Antonio, TX",Bexar County,171919,26.8,67.9,8.9,16.8,10.4
"San Antonio, TX",Bexar County,171601,30.8,86.8,5.8,26.9,11.9
"San Antonio, TX",Bexar County,171922,24.8,83.9,10.4,8.2,6.2
"San Antonio, TX",Bexar County,141101,30.7,72.6,8.8,29.2,13.6
"San Antonio, TX",Bexar County,131401,26,64.5,7.4,21.3,6.9
"San Antonio, TX",Bexar County,141102,30.3,68.4,7.3,35.6,13.0
"San Antonio, TX",Bexar County,141404,23.5,74.1,7.8,21.5,7.0
"San Antonio, TX",Bexar County,151302,26.4,90.1,5.8,15.1,6.8
"San Antonio, TX",Bexar County,160902,28.4,98.5,1.3,29.9,9.9
"San Antonio, TX",Bexar County,121606,23,29.1,8.1,17.4,10.2
"San Antonio, TX",Bexar County,161304,30.6,94.7,4.2,41.8,10.1
"San Antonio, TX",Bexar County,160502,27.9,97.5,2.3,20.5,8.6
"San Antonio, TX",Bexar County,161802,27,81.6,6.4,26.5,12.3
"San Antonio, TX",Bexar County,131506,28.5,54.3,9.9,20.6,9.5
"San Antonio, TX",Bexar County,130401,29.3,81.0,9.0,31.1,11.1
"San Antonio, TX",Bexar County,121702,18.7,30.6,8.6,12.3,5.1
"San Antonio, TX",Bexar County,131402,24.6,59.0,9.4,15.6,8.7
"San Antonio, TX",Bexar County,121810,18.5,43.1,8.0,5.6,4.0
"San Antonio, TX",Bexar County,131612,24.7,42.6,7.5,13.4,10.8
"San Antonio, TX",Bexar County,171914,20.9,67.0,6.8,15.5,9.1
"San Antonio, TX",Bexar County,171918,26,57.4,6.3,6.4,4.4
"San Antonio, TX",Bexar County,171925,22.7,54.5,6.6,4.8,2.3
"San Antonio, TX",Bexar County,181727,25.7,73.5,9.4,17.4,9.8
"San Antonio, TX",Bexar County,171924,26.9,45.8,5.6,7.4,3.6
"San Antonio, TX",Bexar County,980005,10.6,21.7,19.8,0.0,56.5
"San Antonio, TX",Bexar County,191812,16.6,23.1,13.1,4.0,3.6
"San Antonio, TX",Bexar County,171402,28.5,95.0,13.4,29.6,7.7
"San Antonio, TX",Bexar County,171401,33.2,94.7,4.2,42.9,10.1
"San Antonio, TX",Bexar County,171917,20.4,46.9,9.6,7.7,4.7
"San Antonio, TX",Bexar County,172005,23.4,37.6,6.9,3.5,2.4
"San Antonio, TX",Bexar County,181731,19.5,58.1,7.3,5.5,4.1
"San Antonio, TX",Bexar County,181728,25.5,65.8,7.2,4.3,3.6
"San Antonio, TX",Bexar County,180102,23.8,70.9,5.2,20.6,7.6
"San Antonio, TX",Bexar County,180604,24.8,73.0,7.5,22.2,9.1
"San Antonio, TX",Bexar County,191006,26.5,87.9,12.0,23.0,7.3
"San Antonio, TX",Bexar County,181404,28.1,19.5,4.7,14.4,5.0
"San Antonio, TX",Bexar County,191505,10.6,26.9,4.9,2.9,4.0
"San Antonio, TX",Bexar County,172004,16.1,35.7,6.9,5.9,4.2
"San Antonio, TX",Bexar County,181815,23.2,37.4,7.9,9.5,5.0
"San Antonio, TX",Bexar County,181813,30.2,50.7,9.6,19.6,6.7
"San Antonio, TX",Bexar County,121905,22.6,27.8,4.1,1.9,1.6
"San Antonio, TX",Bexar County,172003,20.6,41.2,8.3,3.6,2.3
"San Antonio, TX",Bexar County,191503,18.3,32.9,5.1,6.0,2.8
"San Antonio, TX",Bexar County,191504,11.7,27.8,6.4,5.3,3.1
"San Antonio, TX",Bexar County,181820,34,35.2,1.1,55.8,7.5
"San Antonio, TX",Bexar County,181814,27.2,53.5,8.5,17.4,7.3
"San Antonio, TX",Bexar County,181816,16.8,52.6,9.3,7.1,5.3
"San Antonio, TX",Bexar County,181819,26.5,54.2,9.3,11.3,5.4
"San Antonio, TX",Guadalupe County,210804,19.5,23.9,6.4,3.8,2.1
"San Antonio, TX",Guadalupe County,210507,21.2,32.9,6.1,7.4,4.9
"San Antonio, TX",Guadalupe County,210714,21.7,35.8,4.0,7.8,4.6
"San Antonio, TX",Comal County,310801,12.6,16.6,5.0,2.1,1.7
"San Antonio, TX",Comal County,310703,15.1,23.9,8.7,13.7,6.4
"San Antonio, TX",Bexar County,131300,22.6,58.6,19.7,36.0,24.1
"San Antonio, TX",Guadalupe County,210712,13.8,23.2,6.2,3.6,2.8
"San Antonio, TX",Guadalupe County,210710,14.7,23.0,3.8,5.6,4.0
"San Antonio, TX",Guadalupe County,210707,22.7,29.2,4.1,5.6,4.8
"San Antonio, TX",Guadalupe County,210709,16.1,27.2,6.1,4.7,3.9
"San Antonio, TX",Guadalupe County,210711,15.7,25.3,5.9,2.2,1.9
"San Antonio, TX",Guadalupe County,210708,15.1,26.9,4.8,1.9,1.9
"San Antonio, TX",Guadalupe County,210508,22.4,41.0,7.7,5.3,4.3
"San Antonio, TX",Guadalupe County,210608,23.8,51.8,7.4,8.8,5.9
"San Antonio, TX",Guadalupe County,210607,17,35.3,6.7,4.9,3.6
"San Antonio, TX",Guadalupe County,210713,19.3,29.7,5.9,2.2,2.3
"San Antonio, TX",Bexar County,131700,28,8.9,3.8,3.1,1.8
"San Antonio, TX",Bexar County,140100,28,87.3,7.8,22.1,8.2
"San Antonio, TX",Bexar County,140200,28.5,81.1,6.3,19.1,7.6
"San Antonio, TX",Bexar County,140300,28.7,92.9,6.3,37.2,12.7
"San Antonio, TX",Bexar County,140500,25.1,87.0,5.6,16.6,7.5
"San Antonio, TX",Bexar County,140700,26.1,79.9,5.3,25.9,8.0
"San Antonio, TX",Bexar County,140800,28,90.2,5.5,28.9,10.7
"San Antonio, TX",Bexar County,140900,24.4,89.7,4.1,28.6,10.7
"San Antonio, TX",Bexar County,141000,30.3,90.6,3.9,44.9,10.5
"San Antonio, TX",Bexar County,131200,28.1,38.3,8.8,25.2,11.1
"San Antonio, TX",Bexar County,141200,26.2,78.9,3.7,33.0,12.9
"San Antonio, TX",Bexar County,131606,22.2,40.0,8.3,9.3,4.9
"San Antonio, TX",Bexar County,161600,28.3,79.6,6.1,28.9,10.7
"San Antonio, TX",Bexar County,980003,29.7,20.3,8.6,2.1,2.1
"San Antonio, TX",Bexar County,170101,29.9,97.1,3.8,42.5,9.8
"San Antonio, TX",Bexar County,170200,30.7,97.5,2.4,39.1,8.5
"San Antonio, TX",Bexar County,170300,30.5,95.1,3.9,47.6,8.3
"San Antonio, TX",Bexar County,170401,32,92.4,5.1,53.0,8.8
"San Antonio, TX",Bexar County,170402,28.5,97.3,3.8,27.8,7.1
"San Antonio, TX",Bexar County,170500,27.2,90.0,6.2,20.8,8.7
"San Antonio, TX",Bexar County,171912,20.9,58.1,5.8,1.8,1.5
"San Antonio, TX",Bexar County,172002,22.3,53.8,4.5,13.7,8.5
"San Antonio, TX",Bexar County,180201,28.9,78.7,8.7,30.3,8.7
"San Antonio, TX",Bexar County,180300,28.3,90.6,4.1,34.2,10.1
"San Antonio, TX",Bexar County,180400,31.4,87.2,6.1,37.1,10.6
"San Antonio, TX",Bexar County,180501,27.3,80.8,5.3,32.0,7.7
"San Antonio, TX",Bexar County,130402,31,68.7,7.8,47.9,8.5
"San Antonio, TX",Bexar County,131503,19.2,46.3,7.3,18.6,15.0
"San Antonio, TX",Bexar County,121906,22,29.1,5.6,6.7,5.8
"San Antonio, TX",Comal County,310901,14.5,11.9,5.7,4.5,2.9
"San Antonio, TX",Comal County,310902,19,15.8,6.3,2.7,3.2
"San Antonio, TX",Comal County,310701,14.3,11.6,6.1,9.1,5.9
"San Antonio, TX",Comal County,310704,16.7,26.4,13.4,10.0,9.0
"San Antonio, TX",Bexar County,182105,15.4,39.4,6.4,1.5,2.1
"San Antonio, TX",Bexar County,182106,15.8,38.2,4.5,3.6,2.9
"San Antonio, TX",Bexar County,131615,25.5,44.0,8.4,11.6,6.3
"San Antonio, TX",Bexar County,191702,18.4,21.0,2.1,3.9,2.6
"San Antonio, TX",Bexar County,121809,18.7,41.2,6.8,9.5,4.9
"San Antonio, TX",Bexar County,121811,18.7,40.9,6.2,2.4,2.7
"San Antonio, TX",Bexar County,121910,17.2,29.6,6.3,3.1,3.5
"San Antonio, TX",Bexar County,191809,19.4,39.6,10.7,12.2,6.7
"San Antonio, TX",Bexar County,131802,21.3,38.7,8.6,4.2,3.6
"San Antonio, TX",Bexar County,152201,26.8,78.8,7.4,23.8,12.2
"San Antonio, TX",Bexar County,171502,27.7,89.0,4.0,29.9,9.3
"San Antonio, TX",Bexar County,171301,29.4,94.0,4.6,38.0,12.4
"San Antonio, TX",Bexar County,172007,18.8,44.0,2.5,3.3,3.4
"San Antonio, TX",Bexar County,180603,26.3,73.0,6.8,37.7,13.1
"San Antonio, TX",Bexar County,191807,21.3,36.3,9.0,11.9,4.8
"San Antonio, TX",Bexar County,182002,17.2,36.4,5.2,1.6,1.0
"San Antonio, TX",Bexar County,181825,24,42.9,4.7,10.1,5.7
"San Antonio, TX",Bexar County,182001,20.2,34.5,6.4,6.5,3.5
"San Antonio, TX",Bexar County,181902,16.5,26.0,4.8,7.5,5.2
"San Antonio, TX",Bexar County,191811,16.3,20.6,7.5,2.6,2.2
"San Antonio, TX",Bexar County,121808,18.9,43.7,6.1,8.9,5.9
"San Antonio, TX",Bexar County,121903,13.4,20.1,2.6,1.7,1.8
"San Antonio, TX",Bexar County,121907,21,40.3,6.2,2.3,1.8
"San Antonio, TX",Bexar County,141403,24.7,74.9,8.1,15.7,9.1
"San Antonio, TX",Bexar County,182003,21.2,29.3,9.0,2.8,2.4
"San Antonio, TX",Bexar County,121909,23.1,40.9,6.9,7.5,4.9
"San Antonio, TX",Bexar County,151100,27.3,95.1,3.6,15.4,6.8
"San Antonio, TX",Bexar County,160100,31.6,99.1,3.9,38.0,7.7
"San Antonio, TX",Bexar County,160300,25.4,94.7,3.4,19.0,8.0
"San Antonio, TX",Bexar County,160400,26.3,96.4,11.5,20.2,7.5
"San Antonio, TX",Bexar County,160600,30.3,98.7,1.7,41.6,9.4
"San Antonio, TX",Bexar County,160701,27.6,96.2,3.3,24.4,7.8
"San Antonio, TX",Medina County,102,20.7,31.4,7.2,9.3,5.0
"San Antonio, TX",Guadalupe County,210603,20.5,34.5,8.5,6.5,6.1
"San Antonio, TX",Guadalupe County,210604,19.2,26.4,4.8,5.5,3.2
"San Antonio, TX",Guadalupe County,210504,23,36.2,5.5,9.9,4.8
"San Antonio, TX",Guadalupe County,210705,22.4,22.9,7.5,8.5,4.7
"San Antonio, TX",Guadalupe County,210606,22.5,31.9,10.7,10.3,8.8
"San Antonio, TX",Guadalupe County,210706,21.8,29.2,6.3,10.7,4.3
"San Antonio, TX",Comal County,310300,17.2,18.4,5.7,8.0,2.8
"San Antonio, TX",Comal County,310401,26.1,74.4,5.0,21.8,11.7
"San Antonio, TX",Comal County,310200,24.2,55.4,11.6,17.3,13.7
"San Antonio, TX",Bexar County,151200,28.5,94.0,5.2,23.9,8.6
"San Antonio, TX",Bexar County,151600,25.6,83.6,3.5,27.2,7.3
"San Antonio, TX",Bexar County,151700,25,92.0,4.1,15.9,5.8
"San Antonio, TX",Bexar County,191814,20.2,34.0,7.2,6.8,4.4
"San Antonio, TX",Bexar County,172006,21,41.1,4.8,3.2,2.6
"San Antonio, TX",Bexar County,181822,22.7,50.6,5.1,7.6,3.9
"San Antonio, TX",Bexar County,181818,23.1,54.0,5.4,16.2,7.4
"San Antonio, TX",Bexar County,181821,24.2,44.4,5.8,7.3,4.2
"San Antonio, TX",Bexar County,181724,19,42.7,10.7,2.1,1.3
"San Antonio, TX",Bexar County,181723,21.6,57.6,3.8,8.1,3.9
"San Antonio, TX",Bexar County,181726,21,54.4,4.3,2.5,1.6
"San Antonio, TX",Bexar County,181721,19.1,56.5,8.3,9.8,8.6
"San Antonio, TX",Bexar County,181720,16.1,47.1,5.6,1.5,1.4
"San Antonio, TX",Bexar County,181826,18.7,46.9,6.5,7.3,6.0
"San Antonio, TX",Bexar County,181824,23.5,50.6,5.3,15.9,7.8
"San Antonio, TX",Bexar County,181823,26.2,48.3,8.8,29.3,8.9
"San Antonio, TX",Bexar County,181901,33,36.7,10.4,40.5,10.2
"San Antonio, TX",Bexar County,191202,23.3,54.7,8.4,12.0,5.1
"San Antonio, TX",Bexar County,191410,31.9,48.8,6.9,16.1,6.0
"San Antonio, TX",Bexar County,191701,13.1,19.6,6.9,1.4,1.2
"San Antonio, TX",Bexar County,191201,19.2,48.1,5.0,16.9,9.7
"San Antonio, TX",Bexar County,131100,27.2,60.7,17.4,32.9,14.8
"San Antonio, TX",Bexar County,191412,11.8,19.8,6.6,0.2,0.3
"San Antonio, TX",Bexar County,161303,27.4,95.7,4.5,42.5,12.4
"San Antonio, TX",Bexar County,160901,29.6,93.2,4.3,31.4,10.2
"San Antonio, TX",Bexar County,181403,30.2,49.7,11.3,13.2,5.1
"San Antonio, TX",Bexar County,121119,23.8,33.1,6.7,10.3,6.4
"San Antonio, TX",Bexar County,121121,14,30.9,5.0,2.8,2.2
"San Antonio, TX",Bexar County,160501,34.1,92.6,6.3,64.8,7.8
"San Antonio, TX",Bexar County,191005,25.7,87.7,6.0,21.2,8.3
"San Antonio, TX",Bexar County,171915,18.6,55.9,9.3,6.2,4.2
"San Antonio, TX",Bexar County,171921,25.3,72.1,4.8,14.3,6.9
"San Antonio, TX",Bexar County,171923,26.7,58.8,6.0,3.2,2.7
"San Antonio, TX",Comal County,310802,19.5,25.7,10.2,12.7,10.4
"San Antonio, TX",Comal County,310502,25.3,38.6,7.6,23.5,10.8
"San Antonio, TX",Bexar County,161902,24.9,74.5,4.8,11.2,6.2
"San Antonio, TX",Comal County,310404,21.6,39.0,9.9,19.7,9.1
"San Antonio, TX",Comal County,310503,19,27.3,8.7,2.9,1.5
"San Antonio, TX",Comal County,310403,20.4,35.1,5.8,12.1,5.2
"San Antonio, TX",Comal County,310501,23.4,44.6,8.2,17.7,8.5
"San Antonio, TX",Bexar County,181725,30.5,62.2,13.5,18.1,8.1
"San Antonio, TX",Bexar County,161801,24.4,70.0,8.9,15.3,11.1
"San Antonio, TX",Bexar County,181722,19.4,55.2,6.2,7.3,5.3
"San Antonio, TX",Bexar County,181730,22.5,64.7,6.6,3.1,2.6
"San Antonio, TX",Bexar County,131507,27.1,60.2,9.1,38.1,10.4
"San Antonio, TX",Bexar County,131608,26.3,45.8,9.4,14.6,5.8
"San Antonio, TX",Bexar County,121701,20.1,35.4,8.8,13.7,8.0
"San Antonio, TX",Bexar County,121605,17.6,37.9,9.4,14.9,15.1
"San Antonio, TX",Bexar County,131610,25.3,34.8,3.9,10.7,5.7
"San Antonio, TX",Bexar County,131505,24.9,51.7,4.3,15.5,11.0
"San Antonio, TX",Bexar County,131614,25.6,32.3,9.4,6.1,4.9
"San Antonio, TX",Bexar County,121904,15.5,22.8,2.5,10.8,14.4
"San Antonio, TX",Bexar County,191808,20.8,29.1,8.6,0.9,0.9
"San Antonio, TX",Bexar County,191810,22.2,27.1,8.1,3.4,2.7
"San Antonio, TX",Bexar County,191304,30.9,66.3,16.8,14.1,6.1
"San Antonio, TX",Bexar County,151301,27.5,93.7,4.6,21.5,8.2
"San Antonio, TX",Bexar County,192100,23.2,54.6,8.0,14.8,7.2
"San Antonio, TX",Bexar County,192300,19.5,35.8,6.7,1.6,1.2
"San Antonio, TX",Bexar County,191900,29.1,75.4,5.0,36.6,8.5
"San Antonio, TX",Bexar County,131611,17.7,31.7,9.7,9.1,9.0
"San Antonio, TX",Bexar County,171920,24.2,70.5,5.2,15.8,8.0
"San Antonio, TX",Bexar County,171913,25.9,80.5,6.4,28.4,8.2
"San Antonio, TX",Bexar County,171916,23.1,59.1,5.0,13.4,5.1
"San Antonio, TX",Bexar County,180101,23.3,83.5,3.3,14.0,7.8
"San Antonio, TX",Bexar County,171302,25.6,82.5,2.5,25.8,10.2
"San Antonio, TX",Bexar County,171501,27.7,86.2,6.9,32.2,12.9
"San Antonio, TX",Bexar County,192000,29.6,45.8,10.4,36.4,12.2
"San Antonio, TX",Bexar County,192200,31.5,71.6,8.3,25.3,12.4
"San Antonio, TX",Bexar County,191506,21.8,51.9,9.4,15.8,8.9
"San Antonio, TX",Bexar County,110900,33.2,52.5,14.5,19.8,9.8
"San Antonio, TX",Bexar County,110800,28.9,74.9,8.4,26.2,8.8
"Sherman, TX",Grayson County,200,21.6,8.3,5.0,32.2,8.4
"Sherman, TX",Grayson County,1400,24.9,20.8,4.3,20.6,7.5
"Sherman, TX",Grayson County,1500,22.9,32.1,5.3,32.4,7.9
"Sherman, TX",Grayson County,302,17.8,4.2,2.4,11.1,4.0
"Sherman, TX",Grayson County,502,23.3,22.1,12.6,19.1,8.2
"Sherman, TX",Grayson County,501,23.1,12.8,5.5,27.0,8.4
"Sherman, TX",Grayson County,1101,21.5,10.1,3.8,10.6,3.6
"Sherman, TX",Grayson County,101,17.2,3.5,2.5,12.4,3.5
"Sherman, TX",Grayson County,901,20,3.6,2.1,13.8,6.2
"Sherman, TX",Grayson County,400,20,10.7,7.4,30.6,12.2
"Sherman, TX",Grayson County,1900,18.5,14.4,2.9,8.6,3.6
"Sherman, TX",Grayson County,600,17.1,4.2,3.1,14.6,6.4
"Sherman, TX",Grayson County,1700,23.5,21.1,6.7,10.8,4.2
"Sherman, TX",Grayson County,902,21.5,8.5,4.7,23.3,6.5
"Sherman, TX",Grayson County,800,13.6,5.0,5.5,10.2,7.3
"Sherman, TX",Grayson County,700,21.8,10.7,3.3,23.8,6.6
"Sherman, TX",Grayson County,1200,18.9,16.4,8.6,12.5,8.6
"Sherman, TX",Grayson County,1300,21.4,12.5,3.2,14.9,4.6
"Sherman, TX",Grayson County,1801,17.8,7.6,4.8,11.8,4.1
"Sherman, TX",Grayson County,2000,26.7,50.0,9.7,25.9,11.1
"Texarkana--Texarkana, TX--AR",Bowie County,10901,15.8,0.8,1.0,8.1,4.9
"Texarkana--Texarkana, TX--AR",Bowie County,10700,24.3,14.2,8.0,25.0,6.9
"Texarkana--Texarkana, TX--AR",Bowie County,10500,29.2,9.9,5.7,41.9,14.9
"Texarkana--Texarkana, TX--AR",Bowie County,11401,18.8,2.7,2.1,12.9,3.9
"Texarkana--Texarkana, TX--AR",Bowie County,10600,30.2,4.1,3.4,33.8,11.0
"Texarkana--Texarkana, TX--AR",Bowie County,11100,21.7,10.1,2.1,14.7,5.7
"Texarkana--Texarkana, TX--AR",Bowie County,11200,14.9,4.0,2.8,6.4,2.8
"Texarkana--Texarkana, TX--AR",Bowie County,10800,27.1,15.8,8.9,26.5,8.8
"Texarkana--Texarkana, TX--AR",Bowie County,10100,23.7,5.7,4.7,31.4,8.7
"Texarkana--Texarkana, TX--AR",Bowie County,10400,26.7,3.8,3.6,40.3,7.7
"Texarkana--Texarkana, TX--AR",Bowie County,10902,20.5,10.3,4.3,14.2,5.7
"Texarkana--Texarkana, TX--AR",Bowie County,11000,20.9,4.9,3.0,20.9,8.1
"Tyler, TX",Cherokee County,950200,18.3,9.2,6.2,11.3,5.0
"Tyler, TX",Smith County,300,27.8,67.1,5.3,21.5,6.9
"Tyler, TX",Smith County,500,31.4,37.6,10.6,50.9,11.2
"Tyler, TX",Smith County,600,29.8,69.0,6.7,31.1,11.0
"Tyler, TX",Smith County,100,26.5,48.2,5.9,33.1,9.2
"Tyler, TX",Smith County,1802,22.5,27.4,9.5,25.5,10.2
"Tyler, TX",Smith County,1700,25.4,51.3,9.1,18.6,6.3
"Tyler, TX",Smith County,201,27.4,17.4,3.7,29.7,8.9
"Tyler, TX",Smith County,2007,21.8,6.5,3.2,18.4,6.7
"Tyler, TX",Smith County,2009,18.5,7.1,4.7,8.8,5.1
"Tyler, TX",Smith County,1801,22.5,19.5,6.5,19.0,7.6
"Tyler, TX",Smith County,202,30.2,43.6,10.8,33.5,10.7
"Tyler, TX",Smith County,1602,22.9,13.0,5.1,15.6,6.0
"Tyler, TX",Smith County,1500,20,7.0,5.4,19.2,8.0
"Tyler, TX",Smith County,2008,19.6,7.8,3.9,6.3,4.5
"Tyler, TX",Smith County,1601,24.3,29.2,4.7,25.9,8.4
"Tyler, TX",Smith County,400,28.3,51.2,9.8,28.3,8.8
"Tyler, TX",Smith County,2200,16.6,2.9,3.1,7.1,5.0
"Tyler, TX",Smith County,700,27.1,19.6,11.5,41.1,11.2
"Tyler, TX",Smith County,900,25.6,36.4,7.0,19.3,6.7
"Tyler, TX",Smith County,1000,15.8,19.1,5.0,11.8,6.1
"Tyler, TX",Smith County,1101,17.5,13.2,6.6,10.4,4.5
"Tyler, TX",Smith County,1102,14.6,10.6,7.0,6.7,3.5
"Tyler, TX",Smith County,1200,18.8,13.3,6.5,5.3,4.0
"Tyler, TX",Smith County,1803,19.3,11.3,5.2,19.9,6.2
"Tyler, TX",Smith County,1901,21.8,6.4,3.7,12.3,4.5
"Tyler, TX",Smith County,2003,28.9,7.5,3.9,19.6,6.7
"Tyler, TX",Smith County,2004,16.1,5.7,3.5,8.9,5.5
"Tyler, TX",Smith County,2006,11.8,9.3,6.4,3.9,3.0
"Tyler, TX",Smith County,1300,21.4,11.4,6.6,18.8,8.7
"Tyler, TX",Smith County,800,24.4,33.6,10.6,26.9,10.9
"Tyler, TX",Smith County,1604,22.7,32.0,7.4,27.4,8.2
"Tyler, TX",Smith County,1906,15.8,4.5,2.4,2.9,1.9
"Tyler, TX",Smith County,1908,17.7,4.3,4.0,6.0,2.8
"Tyler, TX",Smith County,1905,18,4.1,2.0,6.2,3.4
"Tyler, TX",Smith County,2102,16.7,5.1,3.9,12.5,7.9
"Tyler, TX",Smith County,980000,12.7,,,,
"Victoria, TX",Victoria County,700,23.3,56.4,11.1,20.8,9.4
"Victoria, TX",Victoria County,1400,19,29.5,6.3,10.4,5.8
"Victoria, TX",Victoria County,502,26.2,59.9,11.5,30.9,12.2
"Victoria, TX",Victoria County,1300,21.4,28.4,7.7,11.0,7.0
"Victoria, TX",Victoria County,1700,26.3,54.5,11.0,20.2,10.0
"Victoria, TX",Victoria County,100,27.1,66.7,8.5,25.6,12.4
"Victoria, TX",Victoria County,201,28.8,82.4,5.5,33.0,9.6
"Victoria, TX",Victoria County,202,27.1,68.5,7.5,19.3,11.2
"Victoria, TX",Victoria County,301,27.9,75.1,9.3,42.4,13.0
"Victoria, TX",Victoria County,302,27.9,78.6,12.3,33.1,10.8
"Victoria, TX",Victoria County,400,21.8,47.2,6.1,16.4,6.3
"Victoria, TX",Victoria County,501,25.6,47.0,6.0,9.5,5.1
"Victoria, TX",Victoria County,601,26.4,61.1,10.3,37.9,13.7
"Victoria, TX",Victoria County,602,26.3,50.9,8.5,29.6,10.6
"Victoria, TX",Victoria County,1501,18.3,23.6,4.6,3.7,2.4
"Victoria, TX",Victoria County,1601,22.8,38.8,5.9,23.8,9.7
"Victoria, TX",Victoria County,1604,22.4,47.1,8.4,15.5,8.0
"Victoria, TX",Victoria County,1605,23.2,37.3,6.0,10.2,5.8
"Victoria, TX",Victoria County,1606,18.2,22.8,4.1,4.1,2.8
"Victoria, TX",Victoria County,1503,15.3,10.2,4.1,4.5,4.4
"Victoria, TX",Victoria County,1504,16.3,23.8,5.0,9.9,4.7
"Waco, TX",McLennan County,1600,27.3,41.0,9.4,37.1,8.3
"Waco, TX",McLennan County,1900,34,20.0,5.8,68.3,10.2
"Waco, TX",McLennan County,900,23.9,46.0,5.7,26.0,9.1
