urban_area,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
,Uvalde County,950500,6133,26.9,5501,653,89.7,5.3,2203,661,37.2,10.5
,Uvalde County,950400,3715,22.5,2492,446,67.1,9.2,665,317,18.7,8.6
,Uvalde County,950300,5935,23.8,4552,669,76.7,6.5,751,444,13.0,7.5
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111310,8041,21.1,1726,416,21.5,5.0,541,492,6.7,6.1
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111547,17531,20.4,4340,1141,24.8,6.1,1832,1270,10.4,7.2
"San Antonio, TX",Bexar County,181822,5021,22.7,2541,316,50.6,5.1,380,197,7.6,3.9
"San Antonio, TX",Bexar County,181818,4937,23.1,2666,374,54.0,5.4,793,373,16.2,7.4
"San Antonio, TX",Bexar County,181821,3549,24.2,1574,243,44.4,5.8,250,146,7.3,4.2
"San Antonio, TX",Bexar County,181724,5573,19,2382,637,42.7,10.7,113,72,2.1,1.3
"San Antonio, TX",Bexar County,181723,4977,21.6,2867,291,57.6,3.8,401,197,8.1,3.9
,Howard County,950801,4292,21.9,859,274,20.0,6.2,462,199,11.3,4.8
"San Antonio, TX",Bexar County,181726,9494,21,5162,531,54.4,4.3,234,150,2.5,1.6
"San Antonio, TX",Bexar County,181721,3933,19.1,2223,378,56.5,8.3,386,339,9.8,8.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,123500,2729,29.5,1292,294,47.3,8.6,1465,402,53.7,12.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,123400,2138,26.1,656,136,30.7,4.6,488,159,29.0,8.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111308,1524,19.4,93,94,6.1,6.1,142,91,9.3,5.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,121904,4235,30.5,2439,386,57.6,5.8,1010,449,24.0,10.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111553,3756,26,746,222,19.9,5.6,687,346,18.3,9.0
"Dallas--Fort Worth--Arlington, TX",Tarrant County,122801,3819,33.1,1855,576,48.6,12.6,1576,489,41.3,10.7
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111552,3744,15.6,259,117,6.9,3.1,472,267,12.6,7.0
"Dallas--Fort Worth--Arlington, TX",Tarrant County,122001,4545,26,3041,553,66.9,10.1,1754,554,39.0,11.7
"Dallas--Fort Worth--Arlington, TX",Tarrant County,122002,4873,28.8,3725,673,76.4,10.7,1515,537,31.6,10.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113115,3669,26.5,1412,529,38.5,13.1,611,238,16.9,6.0
,Van Zandt County,950500,4213,21.2,360,172,8.5,4.1,879,270,21.6,6.5
,Van Zandt County,950700,4170,19.2,262,129,6.3,3.0,624,232,16.4,5.9
,Van Zandt County,951000,7201,17,925,355,12.8,4.7,1190,560,16.6,7.6
,Van Zandt County,950300,4375,17.7,377,202,8.6,4.5,531,187,12.2,4.1
,Van Zandt County,950400,4620,19.7,427,277,9.2,5.9,666,275,14.4,5.7
,Van Zandt County,950800,5761,19.2,990,346,17.2,5.7,1063,423,18.5,7.1
,Van Zandt County,950900,6743,18.8,373,181,5.5,2.6,1220,359,18.1,5.1
,Van Zandt County,950600,7239,17.7,350,227,4.8,3.1,1123,382,15.5,5.1
,Van Zandt County,950100,4781,17,175,98,3.7,2.0,639,188,13.9,3.9
,Van Zandt County,950200,3502,21.2,876,210,25.0,5.6,928,338,27.5,9.7
"Beaumont, TX",Jefferson County,700,3455,28.7,288,277,8.3,8.0,1084,401,31.6,11.2
"Beaumont, TX",Jefferson County,1100,2301,26.4,291,186,12.7,7.7,759,468,33.0,19.2
"Beaumont, TX",Jefferson County,1200,2740,27.7,864,325,31.5,11.3,600,273,21.9,9.7
"Killeen, TX",Coryell County,10504,2701,32.2,408,171,15.1,6.1,267,181,10.0,6.7
"Killeen, TX",Bell County,23202,7044,30.3,1806,542,25.6,7.2,779,479,15.6,9.4
,Galveston County,724101,1068,27.5,297,127,27.8,10.6,312,150,30.5,13.3
"Beaumont, TX",Jefferson County,600,5934,27.7,1532,540,25.8,8.4,1985,744,33.7,11.7
"Austin, TX",Travis County,1857,6346,23.8,1925,508,30.3,7.6,682,427,10.8,6.7
"Austin, TX",Travis County,2434,1926,25.9,1169,263,60.7,10.4,495,225,26.2,11.3
"Austin, TX",Travis County,2208,8404,28.6,5317,702,63.3,6.0,2720,744,35.9,9.1
,Bandera County,102,4773,18.7,765,292,16.0,5.8,487,336,10.4,7.1
"San Antonio, TX",Bexar County,181720,4783,16.1,2252,292,47.1,5.6,73,69,1.5,1.4
"San Antonio, TX",Bexar County,181826,6693,18.7,3139,526,46.9,6.5,490,404,7.3,6.0
"San Antonio, TX",Bexar County,181824,5465,23.5,2765,399,50.6,5.3,862,434,15.9,7.8
"San Antonio, TX",Bexar County,181823,2952,26.2,1425,327,48.3,8.8,865,288,29.3,8.9
"San Antonio, TX",Bexar County,181901,3693,33,1356,416,36.7,10.4,1496,417,40.5,10.2
"Austin, TX",Travis County,2431,7807,28.5,5602,826,71.8,7.0,1711,609,22.1,7.5
"San Antonio, TX",Bexar County,191202,5366,23.3,2937,550,54.7,8.4,627,277,12.0,5.1
"San Antonio, TX",Bexar County,191410,5954,31.9,2906,470,48.8,6.9,954,361,16.1,6.0
"San Antonio, TX",Bexar County,191701,1502,13.1,294,108,19.6,6.9,21,18,1.4,1.2
"San Antonio, TX",Bexar County,191201,2993,19.2,1440,210,48.1,5.0,507,294,16.9,9.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,13721,6224,14.6,1095,553,17.6,8.8,73,54,1.2,0.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,13722,3456,26.9,704,245,20.4,6.9,341,151,9.9,4.3
"San Antonio, TX",Bexar County,131100,2684,27.2,1628,560,60.7,17.4,884,431,32.9,14.8
"San Antonio, TX",Bexar County,191412,2167,11.8,430,146,19.8,6.6,5,7,0.2,0.3
"San Antonio, TX",Bexar County,161303,5258,27.4,5034,845,95.7,4.5,2236,743,42.5,12.4
"San Antonio, TX",Bexar County,160901,2885,29.6,2689,414,93.2,4.3,905,324,31.4,10.2
,Bastrop County,950802,7006,25.1,3747,702,53.5,7.7,1494,666,21.5,9.2
,Bastrop County,950501,8002,25.6,3420,504,42.7,5.1,1237,471,18.6,6.8
,Bell County,20202,5689,19.1,887,234,15.6,3.6,601,290,10.6,4.9
,Comal County,310608,3387,21.8,687,296,20.3,8.5,540,311,15.9,9.0
,Comal County,310605,5411,18.2,1088,316,20.1,5.4,703,342,13.1,6.2
"San Antonio, TX",Bexar County,181403,6688,30.2,3322,862,49.7,11.3,881,358,13.2,5.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,13725,4008,29.1,1709,418,42.6,9.4,668,278,16.7,6.7
"Longview, TX",Gregg County,1300,4358,28.5,1792,506,41.1,11.0,1669,397,38.6,8.5
"Longview, TX",Gregg County,1500,5291,26.4,1294,457,24.5,8.3,1085,463,25.6,10.5
"Longview, TX",Gregg County,10302,5360,19.7,687,368,12.8,6.8,961,456,18.0,8.4
"Longview, TX",Gregg County,10500,5240,20,636,210,12.1,3.9,1229,444,23.4,8.3
"Longview, TX",Gregg County,10100,6970,16.8,938,354,13.5,4.9,436,274,6.3,3.9
,Gregg County,10700,4555,28,1396,297,30.6,6.0,1084,363,26.5,8.5
"San Antonio, TX",Bexar County,121119,5447,23.8,1802,407,33.1,6.7,559,355,10.3,6.4
"San Antonio, TX",Bexar County,121121,3237,14,1000,173,30.9,5.0,92,70,2.8,2.2
"San Antonio, TX",Bexar County,160501,4048,34.1,3750,412,92.6,6.3,2622,390,64.8,7.8
"San Antonio, TX",Bexar County,191005,2341,25.7,2054,315,87.7,6.0,497,206,21.2,8.3
"San Antonio, TX",Bexar County,171915,2230,18.6,1247,255,55.9,9.3,139,95,6.2,4.2
"San Antonio, TX",Bexar County,171921,5621,25.3,4055,368,72.1,4.8,795,385,14.3,6.9
"San Antonio, TX",Bexar County,171923,9054,26.7,5322,787,58.8,6.0,293,246,3.2,2.7
,Comal County,310607,4579,15.7,622,266,13.6,5.6,251,195,5.5,4.2
,Comal County,310702,5382,16.8,710,217,13.2,3.8,236,125,4.5,2.3
"San Antonio, TX",Comal County,310802,6555,19.5,1682,722,25.7,10.2,834,694,12.7,10.4
"San Antonio, TX",Comal County,310502,5365,25.3,2073,441,38.6,7.6,1260,589,23.5,10.8
,Bell County,20401,3014,25,439,182,14.6,5.8,401,220,13.8,7.3
"Killeen, TX",Bell County,23203,2913,28.3,896,289,30.8,9.4,157,109,5.4,3.7
"Laredo, TX",Webb County,1105,3025,31.6,2853,270,94.3,0.4,1220,367,40.3,11.5
"Laredo, TX",Webb County,1401,4554,29.3,4423,583,97.1,4.2,2617,588,57.9,10.8
"Dallas--Fort Worth--Arlington, TX",Collin County,31706,2221,8.4,150,149,6.8,6.7,31,30,1.4,1.4
"Austin, TX",Travis County,2427,8697,29.2,7366,1085,84.7,7.5,2520,895,29.0,9.7
"Austin, TX",Travis County,2317,4883,38.8,2152,484,44.1,8.1,3252,656,66.6,10.4
"Austin, TX",Travis County,1860,4221,26.3,1668,473,39.5,10.5,654,556,15.5,13.1
"Austin, TX",Travis County,1863,3931,34.8,1541,349,39.2,8.2,1086,328,27.6,8.0
"Laredo, TX",Webb County,1811,4526,23.4,4450,340,98.3,1.1,611,347,13.5,7.6
"Laredo, TX",Webb County,1003,2525,28.7,2472,488,97.9,4.5,1304,501,51.6,17.2
"Laredo, TX",Webb County,1201,2485,30.4,2480,339,99.8,0.9,1060,313,42.8,11.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,114206,4421,17.7,670,309,15.2,6.7,593,311,13.4,6.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113812,5814,16.8,524,189,9.0,3.2,265,172,4.6,2.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113921,23062,20.6,3796,1168,16.5,4.9,919,666,4.0,2.9
"Dallas--Fort Worth--Arlington, TX",Denton County,21620,1820,36,323,146,17.8,7.7,247,198,13.6,10.7
"Dallas--Fort Worth--Arlington, TX",Denton County,20106,6325,18.8,1009,477,15.9,7.5,167,116,2.7,1.8
"Dallas--Fort Worth--Arlington, TX",Denton County,21525,8444,14.6,845,273,10.0,3.2,122,145,1.4,1.7
,Denton County,21404,8478,16.4,883,179,10.4,2.0,266,165,3.1,1.9
,Denton County,20309,9021,19,1218,401,13.5,4.3,935,506,10.5,5.7
"Dallas--Fort Worth--Arlington, TX",Denton County,20307,9220,18.6,940,311,10.2,3.3,284,216,3.1,2.4
,Denton County,21750,3913,13.7,390,167,10.0,4.2,151,184,4.0,4.8
"Dallas--Fort Worth--Arlington, TX",Denton County,21624,6986,25.8,1688,485,24.2,6.5,424,337,6.1,4.8
,Denton County,21742,5569,21.5,1177,557,21.1,9.7,451,332,8.1,5.9
"Dallas--Fort Worth--Arlington, TX",Denton County,20111,4124,13.7,666,340,16.1,8.2,46,62,1.1,1.5
,Denton County,20203,5270,21.5,700,197,13.3,3.6,706,377,13.5,7.1
,Denton County,20103,10687,19.4,2425,520,22.7,4.7,760,280,7.2,2.6
"Dallas--Fort Worth--Arlington, TX",Denton County,20107,5309,18.4,726,188,13.7,3.5,265,113,5.0,2.1
"Waco, TX",McLennan County,4300,6745,25.5,3999,592,59.3,6.5,2149,664,32.5,9.5
"Dallas--Fort Worth--Arlington, TX",Denton County,21637,4391,28.1,1606,400,36.6,8.4,742,309,16.9,6.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113928,8692,17.5,1574,754,18.1,8.6,73,106,0.8,1.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113923,3433,27.1,803,177,23.4,3.8,112,64,3.3,1.8
"Laredo, TX",Webb County,1808,7007,30.4,6998,965,99.9,0.3,2557,974,36.5,13.0
"Laredo, TX",Webb County,1722,6620,20.7,6014,602,90.8,4.4,338,262,5.1,3.9
,Bastrop County,950200,7876,25.1,3763,549,47.8,6.8,1927,832,24.9,10.7
,Bastrop County,950600,5004,20.4,1175,569,23.5,10.9,717,315,14.4,6.0
,Bastrop County,950100,9633,21.6,2940,707,30.5,6.9,1599,575,16.7,5.8
,Bastrop County,950300,13744,21.3,2437,581,17.7,3.9,1343,625,9.9,4.5
,Denton County,21743,3270,24.6,1610,507,49.2,14.1,179,104,5.5,3.1
"Dallas--Fort Worth--Arlington, TX",Denton County,21727,4783,17.3,342,202,7.2,4.2,269,205,5.7,4.3
,Hunt County,961503,4472,19.6,340,206,7.6,4.5,626,244,14.3,5.4
,Hunt County,961502,5097,19.7,668,241,13.1,4.6,905,548,18.3,11.0
"Laredo, TX",Webb County,1812,8271,27.5,8009,657,96.8,1.4,1392,582,16.8,6.9
"Laredo, TX",Webb County,1814,7520,30.9,7150,760,95.1,3.9,2745,726,37.3,9.2
"Laredo, TX",Webb County,1202,2735,32.3,2681,317,98.0,4.0,1759,271,64.3,6.9
"Laredo, TX",Webb County,1104,3543,28.7,3352,392,94.6,4.7,1291,426,36.8,11.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111016,9880,17.6,1326,638,13.4,6.4,914,614,9.3,6.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111015,2448,19.4,241,198,9.8,8.0,256,212,10.5,8.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,122802,4631,25.2,2242,405,48.4,6.3,1129,437,24.4,8.9
,Bastrop County,950700,4123,20.8,745,248,18.1,6.0,658,243,16.5,6.1
,Bastrop County,950400,7945,21.6,1764,525,22.2,6.2,685,558,9.1,7.4
,Bandera County,200,2617,17.7,522,428,19.9,15.8,582,488,22.4,18.2
,Bandera County,300,6494,19.9,1312,311,20.2,4.4,1048,463,16.3,7.0
,Bandera County,400,2333,19.5,364,217,15.6,9.0,546,306,23.4,12.6
"Laredo, TX",Webb County,109,2333,29.7,2319,416,99.4,2.3,1012,325,44.1,12.1
"Laredo, TX",Webb County,108,3983,32.2,3981,397,100.0,0.3,1194,401,30.0,9.6
"Laredo, TX",Webb County,1815,1718,30.5,1689,455,98.3,5.4,892,464,52.6,23.6
"Laredo, TX",Webb County,602,3032,32.8,3019,423,99.6,1.3,943,399,31.6,12.6
"Laredo, TX",Webb County,1402,3557,31,3557,573,100.0,16.1,1603,544,45.1,13.5
"Laredo, TX",Webb County,904,3265,30.6,3204,449,98.1,1.9,1396,388,42.8,10.3
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113631,7499,26.5,3008,815,40.1,10.1,2048,862,27.3,11.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113711,3923,18.4,187,105,4.8,2.6,227,179,6.0,4.7
"Houston, TX",Fort Bend County,672601,10063,23.2,6065,906,60.3,7.7,1660,684,16.5,6.7
"Houston, TX",Fort Bend County,673001,7767,15.7,647,324,8.3,4.1,181,145,2.3,1.9
"Houston, TX",Fort Bend County,673003,12937,14.4,2117,454,16.4,3.4,465,310,3.6,2.4
,Jefferson County,6300,1403,25.6,63,51,4.5,3.6,489,180,35.2,12.3
,Jefferson County,6400,1624,27.4,518,165,31.9,9.3,290,127,18.1,7.6
,Jefferson County,6500,3450,25.5,1749,469,50.7,11.9,1171,412,33.9,11.1
,Jefferson County,6700,2930,25.5,1903,341,65.0,8.6,571,257,19.5,8.4
,Jefferson County,6800,1828,22.6,701,201,38.4,9.8,372,169,21.5,9.3
,Jefferson County,7001,5994,27.1,958,517,16.0,8.5,2418,618,42.4,9.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113922,19335,19.3,3287,586,17.0,2.9,1409,977,7.3,5.0
"Dallas--Fort Worth--Arlington, TX",Tarrant County,123300,4531,24.3,625,153,13.8,3.2,236,96,8.7,3.5
"Austin, TX",Travis County,1785,4378,26.9,852,245,19.5,5.2,286,179,6.5,4.0
,Travis County,1779,6207,16.6,699,377,11.3,6.1,377,246,6.1,4.0
"El Paso, TX--NM",El Paso County,10212,6483,24.1,3805,426,58.7,4.3,363,295,5.6,4.5
"El Paso, TX--NM",El Paso County,4317,4151,29.5,2674,375,64.4,7.5,921,515,22.2,12.3
"El Paso, TX--NM",El Paso County,10330,11297,23.8,9079,903,80.4,5.1,1996,869,17.7,7.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,13803,5640,16.5,1377,365,24.4,6.2,207,169,3.7,3.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,13804,3208,18.6,1280,328,39.9,9.5,96,59,3.0,1.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,13902,4160,19.1,1857,421,44.6,9.4,924,356,22.2,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,14001,4302,19.8,1436,397,33.4,8.6,740,575,17.6,13.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,14103,3306,38.3,1329,414,40.2,11.2,795,370,24.1,10.7
,Hood County,160210,5311,6.6,391,301,7.4,5.6,264,222,5.0,4.2
"San Antonio, TX",Bexar County,161902,9797,24.9,7297,657,74.5,4.8,824,459,11.2,6.2
"San Antonio, TX",Comal County,310404,4312,21.6,1682,452,39.0,9.9,849,399,19.7,9.1
"San Antonio, TX",Comal County,310503,3685,19,1006,342,27.3,8.7,108,56,2.9,1.5
,Baylor County,950300,3648,19.5,424,131,11.6,3.6,597,200,16.8,5.6
"Houston, TX",Brazoria County,660702,13881,21.3,2570,552,18.5,3.7,1642,874,11.9,6.2
"Houston, TX",Brazoria County,660602,31346,21.9,7213,1029,23.0,3.0,1957,869,6.3,2.8
"Houston, TX",Brazoria County,661602,3184,24.1,1214,436,38.1,12.4,484,275,15.3,8.4
"Houston, TX",Brazoria County,661601,6360,22.2,2259,743,35.5,11.0,1251,521,19.7,7.9
"Houston, TX",Brazoria County,660601,12108,14.8,1753,684,14.5,5.6,361,361,3.0,3.0
"Houston, TX",Brazoria County,660701,15580,22.5,1970,468,12.6,2.9,580,430,3.7,2.8
,Comal County,310604,2464,15.6,246,160,10.0,6.4,135,116,5.5,4.7
"San Antonio, TX",Comal County,310403,5821,20.4,2046,358,35.1,5.8,691,300,12.1,5.2
"San Antonio, TX",Comal County,310501,3569,23.4,1592,339,44.6,8.2,624,309,17.7,8.5
"Odessa, TX",Ector County,1000,4791,23.3,2847,434,59.4,7.6,349,167,7.3,3.4
"Austin, TX",Travis County,1771,4177,12.7,554,261,13.3,6.2,164,100,3.9,2.4
"Austin, TX",Travis County,306,3303,27.6,974,318,29.5,9.2,563,248,17.1,7.3
"Austin, TX",Travis County,2211,2592,28.4,1501,302,57.9,8.2,418,221,17.4,8.8
"Austin, TX",Travis County,1782,5331,15.5,661,324,12.4,6.0,645,383,12.3,7.3
"Austin, TX",Travis County,2500,5393,21.6,851,322,15.8,5.8,412,213,7.7,3.9
"Austin, TX",Travis County,1786,5399,26.4,558,198,10.3,3.5,403,269,7.5,4.9
"Austin, TX",Travis County,1858,18116,17.7,3904,519,21.6,2.5,335,217,1.9,1.2
"Austin, TX",Travis County,1855,14846,21.7,3637,647,24.5,4.1,1966,803,13.3,5.4
"Austin, TX",Travis County,1862,6066,23.7,1428,496,23.5,7.9,670,292,11.1,4.7
"Austin, TX",Travis County,2212,687,26.5,365,327,53.1,40.0,0,13,0.0,1.9
"Dallas--Fort Worth--Arlington, TX",Collin County,31708,3705,21,441,155,11.9,4.1,454,168,12.2,4.4
"Austin, TX",Travis County,2436,2330,27.4,1819,394,78.1,9.5,574,325,24.7,13.3
"Dallas--Fort Worth--Arlington, TX",Tarrant County,114207,6345,17.1,875,233,13.8,3.5,266,146,4.2,2.3
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111104,2514,21.9,664,281,26.4,10.3,420,231,16.7,8.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,121905,5764,35.1,2571,739,44.6,11.9,2526,556,43.8,8.4
"Dallas--Fort Worth--Arlington, TX",Collin County,31311,10074,19,1535,375,15.2,3.6,558,325,5.5,3.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,19040,5799,26.3,396,213,6.8,3.6,464,306,8.0,5.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,18506,3297,39.3,1195,388,36.2,10.2,843,389,25.6,11.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,10904,3426,38.9,621,296,18.1,8.3,1237,471,36.1,12.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,14132,2260,24.9,195,183,8.6,8.1,379,159,16.8,6.9
"San Antonio, TX",Bexar County,181725,5490,30.5,3417,828,62.2,13.5,995,459,18.1,8.1
"Dallas--Fort Worth--Arlington, TX",Denton County,20110,5503,15.4,617,148,11.2,2.6,105,128,1.9,2.3
"Dallas--Fort Worth--Arlington, TX",Denton County,21626,2105,13.5,67,52,3.2,2.4,150,111,7.1,5.2
,Denton County,21737,4507,24.1,670,274,14.9,6.0,374,241,8.4,5.4
"San Antonio, TX",Bexar County,161801,3829,24.4,2680,470,70.0,8.9,571,419,15.3,11.1
"San Antonio, TX",Bexar County,181722,4772,19.4,2632,378,55.2,6.2,349,254,7.3,5.3
"San Antonio, TX",Bexar County,181730,4097,22.5,2650,420,64.7,6.6,127,109,3.1,2.6
"San Antonio, TX",Bexar County,131507,6951,27.1,4188,823,60.2,9.1,2635,793,38.1,10.4
"San Antonio, TX",Bexar County,131608,5631,26.3,2580,582,45.8,9.4,795,320,14.6,5.8
"Beaumont, TX",Jefferson County,1301,4965,22.1,698,329,14.1,6.4,483,205,10.6,4.3
"Dallas--Fort Worth--Arlington, TX",Denton County,21738,2782,26.9,679,360,24.4,12.6,138,81,5.1,2.9
,Denton County,21735,3772,31.5,695,339,18.4,8.7,219,147,5.8,3.9
"Austin, TX",Travis County,2432,2152,28.1,1565,410,72.7,13.8,655,289,30.8,12.6
"Austin, TX",Travis County,2435,7512,28.1,4741,890,63.1,9.9,1880,817,25.0,10.6
,Jefferson County,7002,4717,23.2,878,346,18.6,7.1,610,306,13.6,6.7
,Jefferson County,5600,3987,25,2302,439,57.7,8.9,1479,486,37.1,11.5
"Laredo, TX",Webb County,1103,1410,32.1,1401,233,99.4,23.7,504,218,35.7,14.2
"Laredo, TX",Webb County,1716,6286,26.5,6177,488,98.3,2.0,1274,370,20.3,5.7
"Laredo, TX",Webb County,1718,2094,24.1,1887,288,90.1,5.4,244,162,11.7,7.6
"Laredo, TX",Webb County,1719,3276,25.4,2947,327,90.0,5.2,652,285,19.9,8.5
"Austin, TX",Travis County,1861,5043,20.2,1532,180,30.4,1.9,381,322,7.6,6.4
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113116,4497,32.3,989,613,22.0,13.3,1074,594,25.0,13.3
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110809,1914,13,141,82,7.4,4.2,196,154,10.2,7.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,123100,2573,29.2,1113,218,43.3,5.8,1480,289,57.9,7.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,101302,3073,24.6,952,214,31.0,6.1,1120,334,36.6,10.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110600,2541,22.4,704,100,27.7,3.9,232,91,9.2,3.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110806,4712,16.7,765,215,16.2,4.2,117,102,2.5,2.2
"Dallas--Fort Worth--Arlington, TX",Denton County,21631,5534,13.4,840,191,15.2,3.3,283,171,5.1,3.1
"Laredo, TX",Webb County,1601,3989,28.6,3853,501,96.6,2.9,816,356,20.5,8.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111103,3932,24.7,1973,377,50.2,8.1,765,356,19.6,8.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,18501,3996,24.6,2363,459,59.1,9.1,1143,481,28.6,11.6
,Palo Pinto County,600,3253,22.3,784,327,24.1,9.5,710,250,22.0,7.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,14113,5026,30.3,1267,520,25.2,9.9,490,258,9.8,5.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,14115,7610,21.2,3667,859,48.2,10.2,759,445,10.0,5.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,14116,4422,34.1,1004,332,22.7,7.0,591,261,13.4,5.7
"Houston, TX",Fort Bend County,670102,3349,27.4,1324,322,39.5,8.6,444,246,13.3,7.2
"Houston, TX",Fort Bend County,670101,8312,26.7,5159,750,62.1,7.5,2561,813,30.8,9.5
"Houston, TX",Fort Bend County,670602,1823,27.6,419,253,23.0,13.1,364,225,20.0,11.7
"San Antonio, TX",Bexar County,121701,3963,20.1,1401,385,35.4,8.8,538,321,13.7,8.0
"San Antonio, TX",Bexar County,121605,2019,17.6,765,213,37.9,9.4,301,308,14.9,15.1
"San Antonio, TX",Bexar County,131610,5555,25.3,1934,281,34.8,3.9,594,319,10.7,5.7
"Houston, TX",Fort Bend County,671002,6754,20,1548,430,22.9,6.1,675,472,10.0,6.9
"Houston, TX",Fort Bend County,670901,11265,16.3,1208,645,10.7,5.7,122,72,1.1,0.6
"Houston, TX",Fort Bend County,671001,5459,12.9,795,268,14.6,4.8,422,336,7.7,6.1
"Houston, TX",Fort Bend County,670902,5475,25.8,1450,498,26.5,8.7,502,414,9.2,7.6
"San Antonio, TX",Bexar County,131505,3793,24.9,1960,264,51.7,4.3,587,422,15.5,11.0
"San Antonio, TX",Bexar County,131614,4111,25.6,1329,431,32.3,9.4,251,206,6.1,4.9
"Dallas--Fort Worth--Arlington, TX",Collin County,31709,4578,21.5,529,333,11.6,7.2,606,269,13.2,5.8
"Dallas--Fort Worth--Arlington, TX",Collin County,31802,5816,22,966,252,16.6,4.1,411,228,7.1,3.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113707,5203,12.7,407,147,7.8,2.8,306,217,5.9,4.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110701,6792,22.3,1811,430,26.7,6.0,1410,528,20.8,7.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,111536,3301,31,1059,231,32.1,6.2,777,290,23.5,8.5
"Dallas--Fort Worth--Arlington, TX",Tarrant County,121606,3435,13.6,366,192,10.7,5.5,240,158,7.1,4.6
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113911,7788,20,855,186,11.0,2.3,756,404,9.8,5.2
"Dallas--Fort Worth--Arlington, TX",Tarrant County,114203,4791,19.4,469,149,9.8,2.8,1143,325,24.0,5.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,104900,2897,23.3,1963,365,67.8,10.5,535,316,18.9,11.0
"El Paso, TX--NM",El Paso County,4313,3323,26.9,2618,332,78.8,6.0,961,328,28.9,9.4
,Floyd County,950500,2506,22.6,1319,160,52.6,5.2,506,179,20.5,7.1
,Floyd County,950600,3757,23.2,2119,160,56.4,3.3,908,238,24.4,6.3
"Houston, TX",Harris County,240802,4059,24.7,1463,377,36.0,8.5,629,260,15.5,6.2
"Houston, TX",Harris County,340201,1698,20.2,256,114,15.1,6.6,13,14,0.8,0.8
"Houston, TX",Harris County,340202,5100,13.4,612,177,12.0,3.3,35,35,0.7,0.7
"Houston, TX",Harris County,333902,8376,27.9,4961,619,59.2,5.5,895,483,10.7,5.7
"Houston, TX",Harris County,333901,9010,22.5,5537,552,61.5,4.4,579,344,6.4,3.8
"Houston, TX",Harris County,421102,4644,39.6,3588,667,77.3,8.9,1451,552,31.2,11.0
"Houston, TX",Harris County,421202,3663,41.3,3143,668,85.8,10.2,1786,576,49.2,13.3
