GIDTR,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
48439104504,Tarrant County,104504,3110,27.2,2504,439,80.51,9.22,608,292,19.55,9.02
48439104505,Tarrant County,104505,4201,27.7,792,420,18.85,9.63,1716,658,41.64,14.94
48439104601,Tarrant County,104601,3702,28.7,1964,330,53.05,6.52,886,365,23.93,9.47
48439104602,Tarrant County,104602,5176,29.3,3367,646,65.05,6.87,2965,888,57.28,14.5
48439104603,Tarrant County,104603,3766,27.7,2730,348,72.49,4.44,1532,491,41.05,12.32
48439104604,Tarrant County,104604,3053,30.7,1169,427,38.29,12.88,1134,352,37.56,10.33
48439104605,Tarrant County,104605,4069,26.3,1525,398,37.48,8.85,1601,523,39.77,12.2
48439104701,Tarrant County,104701,4708,28.2,4399,510,93.44,3.29,1807,576,38.91,11.65
48439104702,Tarrant County,104702,3621,28.6,3058,556,84.45,11.29,1360,543,37.56,14.26
48439104802,Tarrant County,104802,5581,26.7,3896,580,69.81,6.99,1832,601,34.66,10.69
48439104803,Tarrant County,104803,6766,26.5,5867,586,86.71,6.07,2489,652,36.79,9.27
48439104804,Tarrant County,104804,3149,27,2433,416,77.26,9.43,1613,469,51.22,13.57
48439104900,Tarrant County,104900,2897,23.3,1963,365,67.76,10.46,535,316,18.93,11
48439105001,Tarrant County,105001,6291,27.7,5680,616,90.29,3.99,2547,750,41.67,11.63
48439105006,Tarrant County,105006,1908,27.9,1042,343,54.61,13.93,130,142,15.74,16.08
48439105007,Tarrant County,105007,4874,26.9,916,311,18.79,6.14,401,353,8.23,7.2
48439105008,Tarrant County,105008,8094,24.6,1804,359,22.29,4.03,583,348,7.2,4.26
48439105201,Tarrant County,105201,5408,29.5,2550,535,47.15,8,2387,505,44.33,7.58
48439105203,Tarrant County,105203,2245,21.3,495,197,22.05,8.62,188,83,8.37,3.65
48439105204,Tarrant County,105204,3118,32.7,1207,286,38.71,8.17,922,305,29.57,9.25
48439105205,Tarrant County,105205,4430,31.2,790,314,17.83,6.81,1464,448,33.05,9.43
48439105403,Tarrant County,105403,6352,20.5,719,308,11.32,4.76,628,201,10.15,3.13
48439105404,Tarrant County,105404,4052,13.9,249,115,6.15,2.78,575,332,14.19,8.08
48439105405,Tarrant County,105405,3807,25.2,604,223,15.87,5.67,659,292,17.38,7.53
48439105406,Tarrant County,105406,5538,21.5,580,204,10.47,3.61,405,226,7.39,4.09
48439105502,Tarrant County,105502,5583,19.9,1041,539,18.65,9.26,1163,705,20.83,12.25
48439105503,Tarrant County,105503,5832,17.6,1258,293,21.57,4.73,392,209,7.09,3.74
48439105505,Tarrant County,105505,4828,23,928,366,19.22,7.33,1313,563,27.2,11.34
48439105507,Tarrant County,105507,6466,17.8,395,171,6.11,2.59,148,120,2.33,1.88
48439105508,Tarrant County,105508,6787,24.2,1145,443,16.87,6.42,721,341,10.65,4.98
48439105510,Tarrant County,105510,8397,23.5,1729,428,20.59,4.92,1965,570,23.91,6.74
48439105511,Tarrant County,105511,5960,23.1,1723,619,28.91,9.98,1108,444,18.64,7.23
48439105512,Tarrant County,105512,3969,15.9,595,132,14.99,2.94,126,96,3.17,2.4
48439105513,Tarrant County,105513,3026,30.6,608,206,20.09,6.52,647,286,22.84,9.92
48439105514,Tarrant County,105514,2635,35.3,862,236,32.71,8.16,408,151,15.48,5.46
48439105600,Tarrant County,105600,5197,19.2,2840,318,54.65,4.79,484,237,9.42,4.57
48439105701,Tarrant County,105701,3644,19.7,1578,310,43.3,7.06,357,208,9.8,5.61
48439105703,Tarrant County,105703,3320,23.9,1110,284,33.43,7.89,649,253,19.55,7.37
48439105704,Tarrant County,105704,10047,29,5084,1309,50.6,11.57,2241,1149,22.4,11.17
48439105800,Tarrant County,105800,4160,24.7,3033,439,72.91,6.32,678,341,16.42,8.05
48439105901,Tarrant County,105901,3925,28.2,3169,409,80.74,6.65,1855,358,47.26,7.82
48439105902,Tarrant County,105902,6355,33.1,1717,552,27.02,8.22,1988,629,42.69,12.38
48439106001,Tarrant County,106001,8452,24,3484,658,41.22,6.5,1366,771,16.23,9.01
48439106002,Tarrant County,106002,3808,25.5,1407,481,36.95,11.79,806,402,21.17,10.23
48439106004,Tarrant County,106004,5932,28.2,1887,326,31.81,4.97,1434,413,24.42,6.79
48439106101,Tarrant County,106101,1637,26.1,700,159,42.76,4.72,271,142,16.93,8.17
48439106102,Tarrant County,106102,3567,29.4,1323,387,37.09,9.52,1177,494,33,13.05
48439106201,Tarrant County,106201,3905,26,685,414,17.54,10.4,1547,527,39.75,12.71
48439106202,Tarrant County,106202,5074,29.6,963,294,18.98,5.51,1789,564,36.44,10.94
48439106300,Tarrant County,106300,3361,29.3,951,492,28.3,14.06,1252,466,37.25,12.79
48439106400,Tarrant County,106400,2485,26.3,1046,285,42.09,9.8,940,366,37.83,13.72
48439106502,Tarrant County,106502,2837,21.4,602,202,21.22,6.74,489,202,17.3,6.91
48439106503,Tarrant County,106503,4938,23.8,703,187,14.24,3.53,820,337,16.61,6.63
48439106507,Tarrant County,106507,1645,18.6,125,101,7.6,6.04,174,83,10.88,4.94
48439106509,Tarrant County,106509,4503,26.8,507,145,11.26,3.09,759,288,16.86,6.25
48439106510,Tarrant County,106510,8546,17.5,1428,352,16.71,4,294,172,3.45,2.01
48439106511,Tarrant County,106511,8297,26.2,2321,698,27.97,7.8,1538,647,18.54,7.51
48439106512,Tarrant County,106512,4960,26.9,735,356,14.82,7.02,1449,392,29.21,7.34
48439106513,Tarrant County,106513,3157,23.6,641,236,20.3,7.09,774,357,24.63,10.99
48439106514,Tarrant County,106514,5586,29.9,1056,415,18.9,7.12,1736,601,31.08,10.18
48439106515,Tarrant County,106515,3400,27.1,490,260,14.41,7.49,646,309,19,8.86
48439106516,Tarrant County,106516,4865,35.8,2039,490,41.91,8.38,2088,633,42.92,11.68
48439106517,Tarrant County,106517,8696,28.6,1446,459,16.63,5.1,1088,525,12.79,6.07
48439106518,Tarrant County,106518,3781,33.9,562,259,14.86,6.58,623,313,16.48,8.01
48439106600,Tarrant County,106600,2285,35.2,801,215,35.05,8.67,937,217,41.01,8.48
48439106700,Tarrant County,106700,2369,22.2,668,105,28.2,3.85,328,163,13.92,6.83
48439110101,Tarrant County,110101,7014,24.5,2114,780,30.14,10.68,1545,686,22.08,9.54
48439110102,Tarrant County,110102,4173,24.1,1609,528,38.56,12.12,585,284,14.4,6.86
48439110202,Tarrant County,110202,4523,21.1,2406,700,53.19,13.9,482,362,10.76,7.97
48439110203,Tarrant County,110203,8008,24.4,2547,504,31.81,5.74,780,363,9.74,4.46
48439110204,Tarrant County,110204,6534,22.4,2624,380,40.16,5.04,557,330,8.59,5.06
48439110301,Tarrant County,110301,4242,25.3,2452,505,57.8,9.96,1258,480,29.78,10.86
48439110302,Tarrant County,110302,5427,26.9,3099,571,57.1,9.15,1626,435,30.15,7.56
48439110401,Tarrant County,110401,4684,19,1289,237,27.52,5.01,324,192,7.22,4.27
48439110402,Tarrant County,110402,4769,23.3,2614,356,54.81,7.46,1424,398,30.54,8.49
48439110500,Tarrant County,110500,8152,22.4,4270,443,52.38,4.93,1333,749,16.53,9.25
48439110600,Tarrant County,110600,2541,22.4,704,100,27.71,3.92,232,91,9.22,3.62
48439110701,Tarrant County,110701,6792,22.3,1811,430,26.66,6.02,1410,528,20.76,7.62
48439110703,Tarrant County,110703,5257,22.7,1758,433,33.44,7.88,887,328,17.54,6.36
48439110704,Tarrant County,110704,4522,23.3,1185,332,26.21,6.93,1162,355,27.5,7.93
48439110805,Tarrant County,110805,6220,21.7,1203,255,19.34,3.93,315,182,5.06,2.91
48439110806,Tarrant County,110806,4712,16.7,765,215,16.24,4.25,117,102,2.5,2.16
48439110807,Tarrant County,110807,6564,20.9,1979,437,30.15,5.93,816,576,12.53,8.76
48439110808,Tarrant County,110808,2203,13.3,123,89,5.58,3.99,170,144,7.72,6.47
48439110809,Tarrant County,110809,1914,13,141,82,7.37,4.18,196,154,10.24,7.94
48439110901,Tarrant County,110901,4365,14.8,590,245,13.52,5.55,139,91,3.19,2.08
48439110903,Tarrant County,110903,1634,18.2,165,121,10.1,7.32,108,78,6.61,4.72
48439110905,Tarrant County,110905,4592,15,618,131,13.46,2.71,208,135,4.57,2.95
48439110906,Tarrant County,110906,4538,16.2,486,145,10.71,3.14,316,162,7.13,3.63
48439110907,Tarrant County,110907,3094,16.8,129,82,4.17,2.63,48,45,1.55,1.45
48439111003,Tarrant County,111003,2883,14.8,973,231,33.75,7.98,310,183,10.75,6.34
48439111005,Tarrant County,111005,10009,27.1,3044,541,30.41,4.94,2857,782,28.91,7.62
48439111008,Tarrant County,111008,7333,21.7,1440,313,19.64,3.91,1050,494,14.32,6.62
48439111010,Tarrant County,111010,2927,15.8,456,168,15.58,5.53,238,128,8.13,4.3
48439111011,Tarrant County,111011,9330,21.3,2152,415,23.07,4.23,1055,517,11.31,5.5
48439111012,Tarrant County,111012,8134,21.7,1951,482,23.99,5.54,932,415,11.46,5
48439111013,Tarrant County,111013,8563,23.6,1969,285,22.99,2.85,908,461,10.63,5.34
48439111015,Tarrant County,111015,2448,19.4,241,198,9.84,8.02,256,212,10.46,8.59
48439111016,Tarrant County,111016,9880,17.6,1326,638,13.42,6.43,914,614,9.31,6.24
48439111017,Tarrant County,111017,10830,16.2,1734,332,16.01,2.92,450,284,4.18,2.62
48439111018,Tarrant County,111018,2129,17.5,150,157,7.05,7.31,124,126,5.82,5.86
48439111102,Tarrant County,111102,6236,24.5,2407,372,38.6,4.98,1567,569,25.66,9.05
48439111103,Tarrant County,111103,3932,24.7,1973,377,50.18,8.11,765,356,19.56,8.88
48439111104,Tarrant County,111104,2514,21.9,664,281,26.41,10.35,420,231,16.71,8.79
48439111202,Tarrant County,111202,6213,23.8,3162,500,50.89,8.04,1733,533,27.9,8.58
48439111203,Tarrant County,111203,5953,19.2,892,234,14.98,3.78,561,244,9.7,4.16
48439111204,Tarrant County,111204,5170,16,672,348,13,6.62,395,230,7.64,4.39
48439111301,Tarrant County,111301,9493,18.8,1727,565,18.19,5.77,1195,495,12.62,5.12
48439111304,Tarrant County,111304,7425,15.7,574,345,7.73,4.63,432,308,5.82,4.14
48439111306,Tarrant County,111306,5022,21.5,1555,292,30.96,5.57,918,351,18.35,6.95
48439111307,Tarrant County,111307,3279,27.6,604,250,18.42,7.48,442,331,13.51,10.06
48439111308,Tarrant County,111308,1524,19.4,93,94,6.1,6.14,142,91,9.35,5.92
48439111309,Tarrant County,111309,4215,23.8,1285,408,30.49,9.2,311,183,7.92,4.6
48439111310,Tarrant County,111310,8041,21.1,1726,416,21.46,5.03,541,492,6.73,6.11
48439111311,Tarrant County,111311,6535,16.1,743,150,11.37,2.17,582,429,8.91,6.54
48439111312,Tarrant County,111312,3333,9.7,232,179,6.96,5.32,112,158,3.44,4.84
48439111313,Tarrant County,111313,6751,19.9,611,370,9.05,5.45,233,137,3.45,2.02
48439111314,Tarrant County,111314,5745,17.4,676,181,11.77,3.07,97,72,1.69,1.25
48439111402,Tarrant County,111402,6540,16.2,1373,536,20.99,8.05,590,431,9.04,6.57
48439111404,Tarrant County,111404,7987,23.8,796,286,9.97,3.53,1101,468,13.88,5.84
48439111405,Tarrant County,111405,2328,23.1,402,105,17.27,3.71,467,232,20.65,9.76
48439111406,Tarrant County,111406,3808,16.2,453,85,11.9,2.05,37,37,0.97,0.97
48439111407,Tarrant County,111407,3345,15.4,241,62,7.2,1.79,70,54,2.09,1.61
48439111408,Tarrant County,111408,3059,23.1,580,431,18.96,13.91,559,442,18.46,14.43
48439111409,Tarrant County,111409,4988,13.2,590,198,11.83,3.93,84,73,1.68,1.46
48439111505,Tarrant County,111505,3957,17.8,543,125,13.72,3.05,394,195,10.05,4.93
48439111506,Tarrant County,111506,6041,20.4,707,265,11.7,4.3,777,294,12.93,4.8
48439111513,Tarrant County,111513,4265,20.4,1374,322,32.22,7.29,281,156,6.6,3.64
48439111514,Tarrant County,111514,6791,20.8,2479,627,36.5,8.57,223,198,3.28,2.9
48439111516,Tarrant County,111516,6162,23.1,1406,316,22.82,4.73,635,444,10.31,7.15
48439111521,Tarrant County,111521,7995,26.6,3299,708,41.26,7.98,1239,494,15.54,6.03
48439111522,Tarrant County,111522,8590,23.5,5327,996,62.01,10.65,993,440,11.64,5.08
48439111523,Tarrant County,111523,9137,29.6,2886,893,31.59,9.36,2294,791,25.26,8.41
48439111524,Tarrant County,111524,7183,27.8,2801,413,38.99,4.65,1306,512,18.33,7.01
48439111525,Tarrant County,111525,6798,24.4,3025,655,44.5,9,1710,637,25.83,9.4
48439111526,Tarrant County,111526,4217,22.2,931,226,22.08,5.14,617,306,14.72,7.23
48439111529,Tarrant County,111529,3974,14.1,517,107,13.01,2.59,108,109,2.72,2.74
48439111530,Tarrant County,111530,5795,15.3,490,133,8.46,2.15,257,131,4.43,2.22
48439111531,Tarrant County,111531,4688,16,391,117,8.34,2.43,566,329,12.09,6.98
48439111532,Tarrant County,111532,7462,18,943,478,12.64,6.35,533,406,7.17,5.44
48439111533,Tarrant County,111533,4884,18.4,750,225,15.36,4.42,281,147,5.75,2.97
48439111534,Tarrant County,111534,6250,16.4,807,276,12.91,4.24,330,204,5.33,3.26
48439111536,Tarrant County,111536,3301,31,1059,231,32.08,6.25,777,290,23.54,8.48
48439111537,Tarrant County,111537,6612,25.8,1495,526,22.61,7.55,530,284,8.07,4.23
48439111538,Tarrant County,111538,5841,25.8,1560,466,26.71,7.54,479,464,8.2,7.9
48439111539,Tarrant County,111539,9140,21.1,1861,540,20.36,5.73,716,476,7.83,5.18
48439111540,Tarrant County,111540,6569,24.7,1720,325,26.18,4.7,766,413,11.67,6.26
48439111541,Tarrant County,111541,4080,21.5,1052,198,25.78,4.16,342,213,8.38,5.16
48439111542,Tarrant County,111542,6476,18.3,1853,354,28.61,4.91,444,424,6.92,6.58
48439111543,Tarrant County,111543,6863,27.8,1577,490,22.98,6.77,1282,658,18.68,9.41
48439111544,Tarrant County,111544,7316,19.5,1830,353,25.01,4.37,653,253,9.05,3.42
48439111545,Tarrant County,111545,2449,16.8,67,36,2.74,1.44,246,208,10.04,8.43
48439111546,Tarrant County,111546,6913,13.9,1537,566,22.23,8.01,358,373,5.18,5.38
48439111547,Tarrant County,111547,17531,20.4,4340,1141,24.76,6.14,1832,1270,10.45,7.19
48439111548,Tarrant County,111548,7999,20.3,1424,633,17.8,7.73,506,340,6.33,4.21
48439111549,Tarrant County,111549,8156,22,1325,290,16.25,3.43,508,310,6.3,3.82
48439111550,Tarrant County,111550,13594,20.6,3117,730,22.93,5.05,519,290,3.82,2.11
48439111551,Tarrant County,111551,7182,19.2,624,284,8.69,3.91,456,386,6.35,5.36
48439111552,Tarrant County,111552,3744,15.6,259,117,6.92,3.06,472,267,12.61,7.03
48439111553,Tarrant County,111553,3756,26,746,222,19.86,5.59,687,346,18.29,9.04
48439113001,Tarrant County,113001,3459,21.4,711,315,20.56,8.87,65,43,1.88,1.23
48439113002,Tarrant County,113002,6660,30.8,2793,637,41.94,8.22,1362,450,20.71,6.4
48439113102,Tarrant County,113102,4426,24.7,361,205,8.16,4.5,564,242,12.74,5.19
48439113104,Tarrant County,113104,3586,29.7,500,253,13.94,6.69,478,257,13.33,6.84
48439113107,Tarrant County,113107,2323,11.8,99,62,4.26,2.65,99,85,4.26,3.64
48439113108,Tarrant County,113108,4919,12,440,168,8.94,3.36,404,277,8.23,5.61
48439113109,Tarrant County,113109,3944,25.6,948,341,24.04,8.31,469,228,11.95,5.68
48439113110,Tarrant County,113110,4486,27.2,886,322,19.75,6.89,1153,485,25.91,10.57
48439113111,Tarrant County,113111,3932,35.8,1651,363,41.99,7.8,1723,454,43.82,10.33
48439113112,Tarrant County,113112,2937,25.4,929,382,31.63,12.15,710,353,24.17,11.49
48439113113,Tarrant County,113113,4074,33.2,505,309,12.4,7.43,312,225,7.66,5.44
48439113114,Tarrant County,113114,3936,29.4,530,251,13.47,6.08,497,354,12.63,8.81
48439113115,Tarrant County,113115,3669,26.5,1412,529,38.48,13.14,611,238,16.86,6.05
48439113116,Tarrant County,113116,4497,32.3,989,613,21.99,13.27,1074,594,25.02,13.3
48439113206,Tarrant County,113206,6207,22.4,1933,736,31.14,11.49,349,205,5.62,3.26
48439113207,Tarrant County,113207,4363,13.1,389,158,8.92,3.58,133,90,3.06,2.06
48439113210,Tarrant County,113210,7092,14.2,823,263,11.6,3.66,228,157,3.21,2.21
48439113212,Tarrant County,113212,4088,16.3,735,254,17.98,6.03,190,86,4.65,2.07
48439113213,Tarrant County,113213,3188,18,623,277,19.54,8.4,506,272,16.5,8.7
48439113214,Tarrant County,113214,4933,20.1,985,416,19.97,8.21,271,157,5.59,3.19
48439113215,Tarrant County,113215,4755,17.6,795,337,16.72,7.01,429,313,9.02,6.56
48439113216,Tarrant County,113216,5071,21.8,627,204,12.36,3.82,841,360,16.58,6.89
48439113217,Tarrant County,113217,4538,20.6,788,355,17.36,7.67,263,122,5.81,2.65
48439113218,Tarrant County,113218,2519,13,276,167,10.96,6.6,154,142,6.11,5.62
48439113220,Tarrant County,113220,6728,27.3,2657,960,39.49,13.39,1151,597,17.14,8.62
48439113221,Tarrant County,113221,5297,19.4,563,356,10.63,6.62,324,279,6.21,5.3
48439113301,Tarrant County,113301,3965,16.9,596,221,15.03,5.49,350,161,8.84,4.03
48439113302,Tarrant County,113302,4536,21.9,1111,291,24.49,6.24,905,284,20.72,6.39
48439113403,Tarrant County,113403,2453,16.4,419,186,17.08,7.42,119,83,4.86,3.36
48439113404,Tarrant County,113404,5796,19.3,925,513,15.96,8.73,571,398,10.01,6.92
48439113405,Tarrant County,113405,5928,23.3,886,385,14.95,6.39,832,372,14.04,6.18
48439113407,Tarrant County,113407,6252,27.5,3427,594,54.81,8.54,2305,625,36.87,9.6
48439113408,Tarrant County,113408,5234,20.4,798,405,15.25,7.69,727,371,13.89,7.04
48439113509,Tarrant County,113509,4568,23.2,1388,283,30.39,5.81,564,249,12.35,5.38
48439113510,Tarrant County,113510,4222,23.4,696,187,16.49,4.16,223,178,5.29,4.19
48439113511,Tarrant County,113511,4237,22,750,262,17.7,6.07,556,288,13.38,6.87
48439113512,Tarrant County,113512,5843,21,736,234,12.6,3.85,579,347,10.35,6.15
48439113513,Tarrant County,113513,5636,23,749,225,13.29,3.8,1139,569,20.21,9.92
48439113514,Tarrant County,113514,5039,27.5,1674,311,33.22,5.47,1565,413,31.06,7.75
48439113516,Tarrant County,113516,4566,19,1099,464,24.07,9.94,420,253,9.2,5.48
48439113517,Tarrant County,113517,3501,23.3,578,220,16.51,6.13,323,262,9.23,7.44
48439113518,Tarrant County,113518,5359,32.4,779,226,14.54,4.06,996,503,18.63,9.3
48439113519,Tarrant County,113519,5872,21.3,675,216,11.5,3.57,261,212,4.44,3.59
48439113520,Tarrant County,113520,5134,25.1,871,279,16.97,5.23,406,259,7.91,5
48439113607,Tarrant County,113607,4281,23.2,772,273,18.03,6.23,442,215,10.36,4.98
48439113610,Tarrant County,113610,11031,12.8,887,366,8.04,3.31,182,127,1.66,1.15
48439113611,Tarrant County,113611,4640,9.1,391,154,8.43,3.28,218,174,4.92,3.91
48439113612,Tarrant County,113612,4245,11.4,332,126,7.82,2.95,87,56,2.05,1.32
48439113613,Tarrant County,113613,4120,12.7,465,183,11.29,4.4,157,82,3.84,2
48439113618,Tarrant County,113618,5691,18.8,736,197,12.93,3.36,658,288,11.56,5.01
48439113619,Tarrant County,113619,4776,28.6,1617,649,33.86,12.93,1059,403,22.4,8.09
48439113622,Tarrant County,113622,5944,9.2,335,168,5.64,2.81,111,93,1.87,1.56
48439113623,Tarrant County,113623,3548,12.2,385,154,10.85,4.3,67,60,1.89,1.69
48439113624,Tarrant County,113624,4356,15.8,656,184,15.06,4.12,172,152,3.95,3.48
48439113625,Tarrant County,113625,3403,11.6,268,184,7.88,5.38,65,48,1.91,1.4
48439113626,Tarrant County,113626,3953,14.7,499,233,12.62,5.8,174,82,4.43,2.06
48439113627,Tarrant County,113627,5585,23.7,840,288,15.04,5.01,690,277,12.35,4.85
48439113628,Tarrant County,113628,5121,26.5,825,248,16.11,4.71,614,304,12.12,5.94
48439113629,Tarrant County,113629,4481,18,277,155,6.18,3.44,132,79,3.09,1.84
48439113630,Tarrant County,113630,3546,21.4,349,206,9.84,5.77,418,233,11.79,6.52
48439113631,Tarrant County,113631,7499,26.5,3008,815,40.11,10.11,2048,862,27.31,11.17
48439113632,Tarrant County,113632,5166,11,336,110,6.5,2.11,61,52,1.19,1.01
48439113633,Tarrant County,113633,4298,15.8,389,156,9.05,3.6,81,54,1.88,1.25
48439113634,Tarrant County,113634,5175,13.2,402,209,7.77,4.02,171,143,3.3,2.76
48439113703,Tarrant County,113703,9636,24,2161,742,22.43,7.44,1752,917,18.18,9.38
48439113705,Tarrant County,113705,5804,25.3,2261,583,38.96,9.13,1273,522,22.27,8.8
48439113707,Tarrant County,113707,5203,12.7,407,147,7.82,2.8,306,217,5.88,4.16
48439113709,Tarrant County,113709,4964,15.2,453,151,9.13,3.01,206,180,4.16,3.63
48439113710,Tarrant County,113710,3925,23.1,791,418,20.15,10.45,573,363,14.73,9.21
48439113711,Tarrant County,113711,3923,18.4,187,105,4.77,2.65,227,179,5.97,4.69
48439113803,Tarrant County,113803,5795,16.2,980,199,16.91,3.29,266,172,4.69,3.02
48439113808,Tarrant County,113808,6355,17.6,1140,351,17.94,5.4,221,170,3.48,2.67
48439113809,Tarrant County,113809,4927,17.8,1245,371,25.27,7.32,361,156,7.42,3.16
48439113810,Tarrant County,113810,4541,19.3,1021,285,22.48,6.06,451,207,9.96,4.51
48439113811,Tarrant County,113811,3522,22.2,765,282,21.72,7.64,260,131,7.4,3.64
48439113812,Tarrant County,113812,5814,16.8,524,189,9.01,3.17,265,172,4.56,2.94
48439113813,Tarrant County,113813,5039,10.8,302,124,5.99,2.44,78,64,1.55,1.27
48439113814,Tarrant County,113814,4226,11.6,186,106,4.4,2.49,64,66,1.51,1.56
48439113815,Tarrant County,113815,5944,10.6,308,159,5.18,2.66,76,87,1.3,1.49
48439113816,Tarrant County,113816,5223,11,420,286,8.04,5.45,92,60,1.76,1.14
48439113906,Tarrant County,113906,6356,13.5,499,263,7.85,4.12,60,67,0.95,1.06
48439113907,Tarrant County,113907,7116,14,535,185,7.52,2.58,215,140,3.03,1.97
48439113908,Tarrant County,113908,5405,11.8,144,93,2.66,1.72,90,88,1.67,1.63
48439113909,Tarrant County,113909,6868,11.6,384,141,5.59,2.04,338,257,4.92,3.73
48439113910,Tarrant County,113910,9105,12.4,486,172,5.34,1.86,324,143,3.56,1.56
48439113911,Tarrant County,113911,7788,20,855,186,10.98,2.31,756,404,9.83,5.23
48439113912,Tarrant County,113912,6095,14.6,336,105,5.51,1.7,341,279,5.61,4.58
48439113916,Tarrant County,113916,4541,22.6,1061,430,23.36,9.17,700,334,15.42,7.19
48439113917,Tarrant County,113917,6785,20.8,1734,269,25.56,3.14,975,407,14.37,5.84
48439113918,Tarrant County,113918,5073,23.3,492,214,9.7,4.07,194,125,3.86,2.45
48439113919,Tarrant County,113919,7769,14.8,974,241,12.54,3.03,467,228,6.01,2.92
48439113920,Tarrant County,113920,5515,15.5,808,371,14.65,6.66,26,30,0.47,0.54
